clean_prefix,corrupt_prefix,patient,clean_verb,corrupt_verb,uid,domain,clean,corrupt,seq_len,clean_Delta_P,corrupt_Delta_P,clean_avg_LD_pairs,corrupt_avg_LD_pairs,clean_avg_LD_top_k,corrupt_avg_LD_top_k,clean_LD_someone_something,corrupt_LD_someone_something,clean_metric,corrupt_metric
The tunnel was secured by the,The tunnel was flooded by the,tunnel,secured,flooded,a6d31e92e0bf43c79c4e926c1c7c5fa2,Physical Structures,The tunnel was secured by the,The tunnel was flooded by the,7,8.039204658416566e-06,-0.0002621702733449638,0.7292566299438477,-1.5848755836486816,0.5084352493286133,-3.4458541870117188,2.1225357055664062,0.8535537719726562,0.7292566299438477,-1.5848755836486816
The program was uploaded by the,The program was corrupted by the,program,uploaded,corrupted,d066a9bfbf394f86a6c07d6c37edcc40,Information Resources,The program was uploaded by the,The program was corrupted by the,7,0.0002787699631880969,6.969585956539959e-05,4.144375801086426,1.1075716018676758,4.368561744689941,0.7150440216064453,7.624817848205566,0.5014877319335938,4.144375801086426,1.1075716018676758
The transcript was translated by the,The transcript was corrupted by the,transcript,translated,corrupted,d1391c2dbbe14ce792baae8848fecd45,Academic Scientific Frame,The transcript was translated by the,The transcript was corrupted by the,7,0.0001490287686465308,2.5750960048753768e-05,3.676542282104492,0.5304803848266602,4.017790794372559,0.6184501647949219,4.478062629699707,-0.6978797912597656,3.676542282104492,0.5304803848266602
The tram was parked by the,The tram was crushed by the,tram,parked,crushed,be5a1cb39ba2476b88d61b4fc314b856,Vehicles and Conveyances,The tram was parked by the,The tram was crushed by the,7,-0.00035668289638124406,-0.0005549839697778225,-0.7174463272094727,-2.2101316452026367,-2.652052879333496,-4.054917335510254,6.264434814453125,-0.5042858123779297,-0.7174463272094727,-2.2101316452026367
The entry was downloaded by the,The entry was scrambled by the,entry,downloaded,scrambled,8f75c776278f4bc8b075b7434e23fe6b,Information Resources,The entry was downloaded by the,The entry was scrambled by the,7,0.00042903146822936833,6.900019070599228e-05,2.6461758613586426,0.9493188858032227,2.866213798522949,1.1281232833862305,5.884254455566406,3.721494674682617,2.6461758613586426,0.9493188858032227
The terminal was renovated by the,The terminal was damaged by the,terminal,renovated,damaged,c66aee70149f48ffb7873c02bc225a60,Physical Structures,The terminal was renovated by the,The terminal was damaged by the,7,8.547188917873427e-05,-0.0002049414615612477,1.8302192687988281,-1.0879325866699219,2.184077262878418,-2.920988082885742,2.931942939758301,1.724679946899414,1.8302192687988281,-1.0879325866699219
The citizen was transported by the,The citizen was struck by the,citizen,transported,struck,bb44da35d49f4619b581bd5de85a41be,Humans as Physical Entities,The citizen was transported by the,The citizen was struck by the,7,-0.000215179257793352,-0.00037523970240727067,1.2077713012695312,-0.5408487319946289,0.5234203338623047,-1.579239845275879,5.008254528045654,0.8388214111328125,1.2077713012695312,-0.5408487319946289
The soldier was examined by the,The soldier was trapped by the,soldier,examined,trapped,5bcf9df3df0c4785b428d373259463dc,Humans as Physical Entities,The soldier was examined by the,The soldier was trapped by the,7,9.021312143886462e-05,-0.00022629355953540653,2.6186161041259766,-1.5543947219848633,3.1211767196655273,-2.4942092895507812,5.107844352722168,0.6479215621948242,2.6186161041259766,-1.5543947219848633
The profit was valued by the,The profit was distorted by the,profit,valued,distorted,54956ec0a2b7450a91d075f36861fbbf,Financial Economic Frame,The profit was valued by the,The profit was distorted by the,7,9.072931425180286e-05,-3.2712382562749553e-06,2.3246045112609863,-1.5834922790527344,3.1991348266601562,-1.9252681732177734,2.5409469604492188,-5.108551979064941,2.3246045112609863,-1.5834922790527344
The victim was examined by the,The victim was blinded by the,victim,examined,blinded,ea2ed51abbd2453fbce85019ef741ae1,Humans as Physical Entities,The victim was examined by the,The victim was blinded by the,7,1.8381659174337983e-05,-0.0002088655310217291,2.807525157928467,-0.15221595764160156,3.689321517944336,-0.5996980667114258,6.531538963317871,2.1279449462890625,2.807525157928467,-0.15221595764160156
