clean_prefix,corrupt_prefix,patient,clean_verb,corrupt_verb,uid,domain,clean,corrupt,seq_len,clean_Delta_P,corrupt_Delta_P,clean_avg_LD_pairs,corrupt_avg_LD_pairs,clean_avg_LD_top_k,corrupt_avg_LD_top_k,clean_LD_someone_something,corrupt_LD_someone_something,clean_metric,corrupt_metric
The tunnel was secured by the,The tunnel was flooded by the,tunnel,secured,flooded,a6d31e92e0bf43c79c4e926c1c7c5fa2,Physical Structures,The tunnel was secured by the,The tunnel was flooded by the,7,-2.4410910555161536e-06,-0.00019420386524870992,0.09465885162353516,-0.7701764106750488,0.07557010650634766,-2.2572860717773438,0.6202430725097656,0.6661529541015625,0.09465885162353516,-0.7701764106750488
The program was uploaded by the,The program was corrupted by the,program,uploaded,corrupted,d066a9bfbf394f86a6c07d6c37edcc40,Information Resources,The program was uploaded by the,The program was corrupted by the,7,0.0003838583652395755,0.0002247659576823935,2.88090443611145,0.7967586517333984,3.1914730072021484,1.2140107154846191,4.860171794891357,0.27498435974121094,2.88090443611145,0.7967586517333984
The transcript was translated by the,The transcript was corrupted by the,transcript,translated,corrupted,d1391c2dbbe14ce792baae8848fecd45,Academic Scientific Frame,The transcript was translated by the,The transcript was corrupted by the,7,0.0002827015705406666,2.4662753276061267e-05,2.9033143520355225,0.40466833114624023,3.5170230865478516,0.31647682189941406,4.937839984893799,-0.2656726837158203,2.9033143520355225,0.40466833114624023
The tram was parked by the,The tram was crushed by the,tram,parked,crushed,be5a1cb39ba2476b88d61b4fc314b856,Vehicles and Conveyances,The tram was parked by the,The tram was crushed by the,7,-0.0002876891230698675,-0.0003036274283658713,-1.4227333068847656,-1.4082908630371094,-3.0331616401672363,-2.809432029724121,2.2301273345947266,-0.013269424438476562,-1.4227333068847656,-1.4082908630371094
The entry was downloaded by the,The entry was scrambled by the,entry,downloaded,scrambled,8f75c776278f4bc8b075b7434e23fe6b,Information Resources,The entry was downloaded by the,The entry was scrambled by the,7,0.000310117524350062,0.0001178724633064121,2.0272932052612305,1.0795297622680664,2.3864059448242188,1.1654610633850098,4.715800762176514,2.16542911529541,2.0272932052612305,1.0795297622680664
The terminal was renovated by the,The terminal was damaged by the,terminal,renovated,damaged,c66aee70149f48ffb7873c02bc225a60,Physical Structures,The terminal was renovated by the,The terminal was damaged by the,7,3.2905416446737945e-05,-0.00024620178737677634,0.9856116771697998,-1.213634967803955,1.098665714263916,-2.9294304847717285,0.9386062622070312,0.9957265853881836,0.9856116771697998,-1.213634967803955
The citizen was transported by the,The citizen was struck by the,citizen,transported,struck,bb44da35d49f4619b581bd5de85a41be,Humans as Physical Entities,The citizen was transported by the,The citizen was struck by the,7,-3.7655263440683484e-05,-0.00023392368166241795,0.9246296882629395,-0.13147974014282227,0.5516595840454102,-0.6745786666870117,4.644608974456787,0.5516490936279297,0.9246296882629395,-0.13147974014282227
The soldier was examined by the,The soldier was trapped by the,soldier,examined,trapped,5bcf9df3df0c4785b428d373259463dc,Humans as Physical Entities,The soldier was examined by the,The soldier was trapped by the,7,0.00035691814264282584,-0.00018620122864376754,2.3875339031219482,-1.8333525657653809,2.892947196960449,-2.326046943664551,4.84812068939209,-1.4470329284667969,2.3875339031219482,-1.8333525657653809
The profit was valued by the,The profit was distorted by the,profit,valued,distorted,54956ec0a2b7450a91d075f36861fbbf,Financial Economic Frame,The profit was valued by the,The profit was distorted by the,7,0.00012477226846385747,-6.877811756567098e-06,1.6487832069396973,-0.407503604888916,2.3306941986083984,-0.4182753562927246,2.246936321258545,-2.9716219902038574,1.6487832069396973,-0.407503604888916
The victim was examined by the,The victim was blinded by the,victim,examined,blinded,ea2ed51abbd2453fbce85019ef741ae1,Humans as Physical Entities,The victim was examined by the,The victim was blinded by the,7,7.41171752451919e-05,4.007079405710101e-05,1.8850975036621094,-0.5547032356262207,2.4949607849121094,-0.5196523666381836,5.258623123168945,1.5261774063110352,1.8850975036621094,-0.5547032356262207
The formula was cited by the,The formula was delayed by the,formula,cited,delayed,7ebf7ad0b8844c668b93bac8b78ff816,Academic Scientific Frame,The formula was cited by the,The formula was delayed by the,7,0.00013810803648084402,-1.6329273421433754e-05,2.7831482887268066,0.29810047149658203,2.8935279846191406,-0.2636871337890625,4.425314426422119,-0.6081953048706055,2.7831482887268066,0.29810047149658203
The database was verified by the,The database was compressed by the,database,verified,compressed,ea2b1afa6df44f3293834afe09b6f6bc,Information Resources,The database was verified by the,The database was compressed by the,7,0.00010333875979995355,0.000144752484629862,2.1885673999786377,1.0149710178375244,3.273083209991455,1.80645751953125,4.772390842437744,0.8353137969970703,2.1885673999786377,1.0149710178375244
The child was assisted by the,The child was burned by the,child,assisted,burned,264a7a0b12c34f26ad4938a7f30ef3de,Humans as Physical Entities,The child was assisted by the,The child was burned by the,7,0.00015698859351687133,-0.00025618725339882076,1.360997200012207,-1.0537257194519043,1.6051740646362305,-1.6493206024169922,3.022463321685791,2.505523681640625,1.360997200012207,-1.0537257194519043
The program was archived by the,The program was corrupted by the,program,archived,corrupted,67486ec1fd10456486be0e9fa1563651,Information Resources,The program was archived by the,The program was corrupted by the,7,0.00010959948849631473,0.0002247659576823935,2.08794903755188,0.7967586517333984,3.107212543487549,1.2140107154846191,2.802884578704834,0.27498435974121094,2.08794903755188,0.7967586517333984
The capital was allocated by the,The capital was constrained by the,capital,allocated,constrained,63a15f3c5fd74221862b4ddf7fc79791,Financial Economic Frame,The capital was allocated by the,The capital was constrained by the,7,2.575039070507046e-05,-4.0326172893401235e-05,1.4565496444702148,-0.9543838500976562,2.073765277862549,-1.266683578491211,1.855855941772461,-2.790825366973877,1.4565496444702148,-0.9543838500976562
The article was reviewed by the,The article was degraded by the,article,reviewed,degraded,e04e15b33c2242438bb27b2ad92a4737,Academic Scientific Frame,The article was reviewed by the,The article was degraded by the,7,0.0001569894520798698,9.174368460662663e-05,1.994269847869873,0.6049609184265137,3.445143222808838,0.7068190574645996,3.9239821434020996,1.350778579711914,1.994269847869873,0.6049609184265137
The grant was monitored by the,The grant was constrained by the,grant,monitored,constrained,359b956eade241ebad63cedd61ea221b,Financial Economic Frame,The grant was monitored by the,The grant was constrained by the,7,4.220269329380244e-05,-1.1761034329538234e-05,2.17572021484375,0.3102693557739258,3.0248022079467773,0.25576066970825195,2.7247400283813477,-1.6518473625183105,2.17572021484375,0.3102693557739258
The brief was approved by the,The brief was erased by the,brief,approved,erased,a107c2d009104222923036907f743c26,Legal Administrative Frame,The brief was approved by the,The brief was erased by the,7,4.075495962752029e-05,8.531475032214075e-05,2.069695472717285,0.9522562026977539,2.6665902137756348,1.001030445098877,1.6732840538024902,0.38169384002685547,2.069695472717285,0.9522562026977539
The archive was translated by the,The archive was damaged by the,archive,translated,damaged,567a64475b464ed5913485bb8058ffb2,Academic Scientific Frame,The archive was translated by the,The archive was damaged by the,7,0.00022288248874247074,-9.67058731475845e-05,2.823072910308838,-1.0637788772583008,3.3974366188049316,-1.9149351119995117,4.5833234786987305,-0.10107135772705078,2.823072910308838,-1.0637788772583008
